,Id,year,brand,full_model_name,model_name,price,distance_travelled(kms),fuel_type,city,brand_rank,car_age,distance below 30k km,new and less used,inv_car_price,inv_car_dist,inv_car_age,inv_brand,std_invprice,std_invdistance_travelled,std_invrank,best_buy1,best_buy2
1343,1343,2018,Renault,Renault Duster 110 PS RXZ 4X2 AMT Diesel,Duster,925000.0,50000.0,Diesel,Chennai,15,3.0,0,0,1.0810810810810812e-06,2e-05,0.3333333333333333,0.06666666666666667,0.06358621644701919,0.006559868296080542,0.055,22.941446293618398,0.0
1344,1344,2015,Toyota,Toyota Innova 2.5 GX BS III 8 STR,Innova,1350000.0,85000.0,Diesel,Chennai,1,6.0,0,0,7.407407407407407e-07,1.1764705882352942e-05,0.16666666666666666,1.0,0.04222411993547775,0.0036762377970880624,1.0,155.22590565558286,0.0
1345,1345,2015,Mercedes-Benz,Mercedes-Benz C-Class C 220 CDI Avantgarde,C-Class,2350000.0,43000.0,Diesel,Chennai,2,6.0,0,0,4.2553191489361704e-07,2.325581395348837e-05,0.16666666666666666,0.5,0.02243944982466341,0.007699908260798498,0.49375,85.31096687964525,0.0
1346,1346,2012,Mercedes-Benz,Mercedes-Benz GL 350 CDI BlueEFFICIENCY,GL,2400000.0,148000.0,Diesel,Chennai,2,9.0,0,0,4.1666666666666667e-07,6.756756756756757e-06,0.1111111111111111,0.5,0.021883005977796754,0.0019226787098629056,0.49375,20.774032415023058,0.0
1347,1347,2015,Hyundai,Hyundai Elite i20 Sportz 1.2,Elite,575000.0,39000.0,Petrol,Chennai,14,6.0,0,0,1.7391304347826088e-06,2.564102564102564e-05,0.16666666666666666,0.07142857142857142,0.10488991200386144,0.008535102374144987,0.059821428571428574,53.55490283647956,0.0
1348,1348,2018,Hyundai,Hyundai Verna SX Plus 1.6 VTVT AT,Verna,1200000.0,19900.0,Petrol,Chennai,14,3.0,1,1,8.333333333333333e-07,5.0251256281407036e-05,0.3333333333333333,0.07142857142857142,0.048035866780529464,0.01715250093308307,0.059821428571428574,49.288983691866555,49.288983691866555
1349,1349,2017,Maruti Suzuki,Maruti Suzuki Celerio ZXi AMT [2017-2019],Celerio,470000.0,51000.0,Petrol,Chennai,32,4.0,0,0,2.1276595744680853e-06,1.9607843137254903e-05,0.25,0.03125,0.12927666842306085,0.006422552558033281,0.019140625,15.892196748536303,0.0
1350,1350,2017,Land Rover,Land Rover Range Rover Evoque HSE,Evoque,3500000.0,30980.0,Diesel,Chennai,18,4.0,0,0,2.857142857142857e-07,3.227888960619755e-05,0.25,0.05555555555555555,0.013663535439795045,0.01085938450720398,0.04375,6.491519346748748,0.0
1351,1351,2016,Audi,Audi Q3 30 TDI S,Q3,1395000.0,72000.0,Diesel,Chennai,10,5.0,0,0,7.168458781362007e-07,1.388888888888889e-05,0.2,0.1,0.040724314298045045,0.004420031378177393,0.08875000000000001,15.975243800875415,0.0
1352,1352,2014,BMW,BMW 5 Series 520d Luxury Line [2017-2019],5,2800000.0,27000.0,Diesel,Chennai,4,7.0,1,0,3.5714285714285716e-07,3.7037037037037037e-05,0.14285714285714285,0.25,0.018146883005977797,0.012525474249022657,0.240625,54.69365723730605,0.0
1353,1353,2018,Hyundai,Hyundai Elite i20 Magna Executive 1.2,Elite,650000.0,18000.0,Petrol,Chennai,14,3.0,1,1,1.5384615384615385e-06,5.555555555555556e-05,0.3333333333333333,0.07142857142857142,0.09229455429284636,0.019009828545698867,0.059821428571428574,104.95691494480644,104.95691494480644
1354,1354,2015,Maruti Suzuki,Maruti Suzuki Ciaz ZXi,Ciaz,675000.0,62000.0,Petrol,Chennai,32,6.0,0,0,1.4814814814814815e-06,1.6129032258064517e-05,0.16666666666666666,0.03125,0.08871809469589145,0.005204429075355966,0.019140625,8.837743963175232,0.0
1355,1355,2016,Hyundai,Hyundai Creta 1.4 S,Creta,770000.0,175000.0,Diesel,Chennai,14,5.0,0,0,1.2987012987012986e-06,5.7142857142857145e-06,0.2,0.07142857142857142,0.07724555546929586,0.0015576521243588935,0.059821428571428574,7.197816195946524,0.0
1356,1356,2011,Nissan,Nissan Micra XE Petrol,Micra,225000.0,51000.0,Petrol,Chennai,11,10.0,0,0,4.444444444444444e-06,1.9607843137254903e-05,0.1,0.09090909090909091,0.27469399373754627,0.006422552558033281,0.07954545454545456,140.33700323963853,0.0
1357,1357,2016,Hyundai,Hyundai Creta 1.4 S,Creta,925000.0,40000.0,Diesel,Chennai,14,5.0,0,0,1.0810810810810812e-06,2.5e-05,0.2,0.07142857142857142,0.06358621644701919,0.00831064395618312,0.059821428571428574,31.612179609466164,0.0
1358,1358,2019,Hyundai,Hyundai Venue SX Plus 1.0 Turbo DCT,Venue,1125000.0,14000.0,Petrol,Chennai,14,2.0,1,1,8.888888888888889e-07,7.142857142857143e-05,0.5,0.07142857142857142,0.05152291488756049,0.024567846514278478,0.059821428571428574,75.72238691966957,75.72238691966957
1359,1359,2016,Ford,Ford EcoSport Titanium 1.5L Ti-VCT AT,EcoSport,680000.0,69000.0,Petrol,Chennai,8,5.0,0,0,1.4705882352941177e-06,1.4492753623188405e-05,0.2,0.125,0.0880343597729442,0.004631477713938573,0.11406250000000001,46.50660906327286,0.0
1360,1360,2011,Nissan,Nissan Micra XE Petrol,Micra,225000.0,51000.0,Petrol,Chennai,11,10.0,0,0,4.444444444444444e-06,1.9607843137254903e-05,0.1,0.09090909090909091,0.27469399373754627,0.006422552558033281,0.07954545454545456,140.33700323963853,0.0
1361,1361,2016,Hyundai,Hyundai Creta 1.4 S,Creta,925000.0,40000.0,Diesel,Chennai,14,5.0,0,0,1.0810810810810812e-06,2.5e-05,0.2,0.07142857142857142,0.06358621644701919,0.00831064395618312,0.059821428571428574,31.612179609466164,0.0
1362,1362,2017,Hyundai,Hyundai Grand i10 Era U2 1.2 CRDi,Grand,380000.0,62000.0,Diesel,Chennai,14,4.0,0,0,2.631578947368421e-06,1.6129032258064517e-05,0.25,0.07142857142857142,0.16090610813969167,0.005204429075355966,0.059821428571428574,50.095925579917,0.0
1363,1363,2018,Maruti Suzuki,Maruti Suzuki Ciaz Zeta 1.4 AT,Ciaz,825000.0,22000.0,Petrol,Chennai,32,3.0,1,1,1.2121212121212122e-06,4.545454545454545e-05,0.3333333333333333,0.03125,0.07181119478301375,0.015472908020239115,0.019140625,21.26768459896535,21.26768459896535
1364,1364,2020,Toyota,Toyota Innova Crysta 2.4 VX 7 STR [2016-2020],Innova,2550000.0,9500.0,Diesel,Chennai,1,1.0,1,1,3.92156862745098e-07,0.00010526315789473685,1.0,1.0,0.020344602401165417,0.03641520060519818,1.0,740.8527776714352,740.8527776714352
1365,1365,2015,Volkswagen,Volkswagen Vento Highline Petrol AT,Vento,700000.0,60000.0,Petrol,Chennai,3,6.0,0,0,1.4285714285714286e-06,1.6666666666666667e-05,0.16666666666666666,0.3333333333333333,0.08539709649871906,0.005392684522678824,0.325,149.66887018536448,0.0
1366,1366,2012,Land Rover,Land Rover Range Rover Evoque Dynamic SD4,Evoque,2350000.0,63000.0,Diesel,Chennai,18,9.0,0,0,4.2553191489361704e-07,1.5873015873015872e-05,0.1111111111111111,0.05555555555555555,0.02243944982466341,0.005114783624249843,0.04375,5.021315709390944,0.0
1367,1367,2012,Hyundai,Hyundai i20 Magna 1.2,i20,375000.0,66000.0,Petrol,Chennai,14,9.0,0,0,2.666666666666667e-06,1.5151515151515151e-05,0.1111111111111111,0.07142857142857142,0.16310845431255339,0.0048621464438598615,0.059821428571428574,47.44181411040217,0.0
1368,1368,2018,Audi,Audi Q3 35 TDI quattro Premium Plus,Q3,2650000.0,81296.0,Diesel,Chennai,10,3.0,0,0,3.773584905660377e-07,1.2300728203109624e-05,0.3333333333333333,0.1,0.01941575495867103,0.003863928763578562,0.08875000000000001,6.658122097061935,0.0
1369,1369,2017,Maruti Suzuki,Maruti Suzuki Baleno Zeta 1.2,Baleno,650000.0,32000.0,Petrol,Chennai,32,4.0,0,0,1.5384615384615385e-06,3.125e-05,0.25,0.03125,0.09229455429284636,0.010499113531311341,0.019140625,18.547476245420413,0.0
1370,1370,2012,Mercedes-Benz,Mercedes-Benz C-Class C 250 CDI BlueEFFICIENCY,C-Class,1400000.0,87500.0,Diesel,Chennai,2,9.0,0,0,7.142857142857143e-07,1.1428571428571429e-05,0.1111111111111111,0.5,0.04056362083689155,0.003558538593047553,0.49375,71.27143504702683,0.0
1371,1371,2017,Maruti Suzuki,Maruti Suzuki Ertiga ZDI + SHVS,Ertiga,910000.0,48000.0,Diesel,Chennai,32,4.0,0,0,1.098901098901099e-06,2.0833333333333333e-05,0.25,0.03125,0.06470472311633713,0.006851664239430971,0.019140625,8.485709702119529,0.0
1372,1372,2019,Hyundai,Hyundai Venue SX Plus 1.0 Turbo DCT,Venue,1125000.0,14000.0,Petrol,Chennai,14,2.0,1,1,8.888888888888889e-07,7.142857142857143e-05,0.5,0.07142857142857142,0.05152291488756049,0.024567846514278478,0.059821428571428574,75.72238691966957,75.72238691966957
1373,1373,2012,Hyundai,Hyundai Verna Fluidic 1.6 CRDi SX Opt,Verna,550000.0,52000.0,Diesel,Chennai,14,9.0,0,0,1.818181818181818e-06,1.923076923076923e-05,0.1111111111111111,0.07142857142857142,0.10985171958698858,0.006290518194526299,0.059821428571428574,41.338057259866815,0.0
1374,1374,2018,Hyundai,Hyundai Verna 1.6 CRDI SX (O),Verna,1250000.0,38000.0,Diesel,Chennai,14,3.0,0,0,8e-07,2.6315789473684212e-05,0.3333333333333333,0.07142857142857142,0.04594363791631085,0.008771374393052218,0.059821428571428574,24.10736865407773,0.0
1375,1375,2017,Hyundai,Hyundai Elite i20 Asta 1.4 CRDI,Elite,750000.0,40000.0,Diesel,Chennai,14,4.0,0,0,1.3333333333333334e-06,2.5e-05,0.25,0.07142857142857142,0.07941929974380872,0.00831064395618312,0.059821428571428574,39.48366970460003,0.0
1376,1376,2019,Hyundai,Hyundai Creta EX 1.4 CRDi,Creta,990000.0,58000.0,Diesel,Chennai,14,2.0,0,0,1.01010101010101e-06,1.7241379310344828e-05,0.5,0.07142857142857142,0.05913101984835546,0.00559392310429981,0.059821428571428574,19.787395833397554,0.0
1377,1377,2011,Toyota,Toyota Innova 2.5 VX 8 STR BS-IV,Innova,869999.9999999999,120000.0,Diesel,Chennai,1,10.0,0,0,1.149425287356322e-06,8.333333333333334e-06,0.1,1.0,0.06787596807915429,0.002474725089174529,1.0,167.97436115749258,0.0
1378,1378,2018,Maruti Suzuki,Maruti Suzuki Ciaz Delta Hybrid 1.5 [2018-2020],Ciaz,869999.9999999999,38000.0,Petrol,Chennai,32,3.0,0,0,1.149425287356322e-06,2.6315789473684212e-05,0.3333333333333333,0.03125,0.06787596807915429,0.008771374393052218,0.019140625,11.395668315368383,0.0
1379,1379,2015,Hyundai,Hyundai i10 1.1L iRDE Magna Special Edition,i10,325000.0,54000.0,Petrol,Chennai,14,6.0,0,0,3.076923076923077e-06,1.8518518518518518e-05,0.16666666666666666,0.07142857142857142,0.18885896341062866,0.006041119952346445,0.059821428571428574,68.25144347021507,0.0
1380,1380,2015,Mahindra,Mahindra Thar CRDe 4x4 AC,Thar,750000.0,64000.0,Diesel,Chennai,24,6.0,0,0,1.3333333333333334e-06,1.5625e-05,0.16666666666666666,0.041666666666666664,0.07941929974380872,0.005027939593490787,0.0296875,11.85467717455463,0.0
1381,1381,2012,BMW,BMW X1 sDrive20d,X1,1385000.0,59000.0,Diesel,Chennai,4,9.0,0,0,7.220216606498195e-07,1.694915254237288e-05,0.1111111111111111,0.25,0.04104918194514238,0.005491598401780664,0.240625,54.24304028517113,0.0
1382,1382,2010,Maruti Suzuki,Maruti Suzuki SX4 VXi,SX4,240000.0,90000.0,Petrol,Chennai,32,11.0,0,0,4.166666666666667e-06,1.1111111111111112e-05,0.09090909090909091,0.03125,0.25725875320239117,0.003447378233675961,0.019140625,16.975212142349385,0.0
1383,1383,2008,Hyundai,Hyundai i10 Sportz 1.2,i10,250000.0,73000.0,Petrol,Chennai,14,13.0,0,0,4e-06,1.3698630136986302e-05,0.07692307692307693,0.07142857142857142,0.24679760888129804,0.004353411299786883,0.059821428571428574,64.27283075955641,0.0
1384,1384,2016,Ford,Ford Figo Titanium1.5 TDCi,Figo,475000.0,40000.0,Diesel,Chennai,8,5.0,0,0,2.1052631578947366e-06,2.5e-05,0.2,0.125,0.12787091554676613,0.00831064395618312,0.11406250000000001,121.21303836969437,0.0
1385,1385,2016,Ford,Ford Endeavour Titanium 3.2 4x4 AT,Endeavour,2225000.0,65000.0,Diesel,Chennai,8,5.0,0,0,4.49438202247191e-07,1.5384615384615384e-05,0.2,0.125,0.02393997255778697,0.004943767686755086,0.11406250000000001,13.499714657763008,0.0
1386,1386,2016,Renault,Renault Duster 110 PS RXZ 4X2 MT Diesel,Duster,690000.0,70000.0,Diesel,Chennai,15,5.0,0,0,1.4492753623188406e-06,1.4285714285714285e-05,0.2,0.06666666666666667,0.08669661753239521,0.004558981827391883,0.055,21.738656710459384,0.0
1387,1387,2014,Hyundai,Hyundai Elite i20 Era 1.2,Elite,515000.00000000006,29000.0,Petrol,Chennai,14,7.0,1,0,1.9417475728155337e-06,3.4482758620689657e-05,0.14285714285714285,0.07142857142857142,0.11760755474119704,0.011631080552929387,0.059821428571428574,81.82990818702707,0.0
1388,1388,2015,Hyundai,Hyundai i10 1.1L iRDE Magna Special Edition,i10,325000.0,54000.0,Petrol,Chennai,14,6.0,0,0,3.076923076923077e-06,1.8518518518518518e-05,0.16666666666666666,0.07142857142857142,0.18885896341062866,0.006041119952346445,0.059821428571428574,68.25144347021507,0.0
1389,1389,2019,Kia,Kia Seltos GTX 1.4 Dual Tone,Seltos,1590000.0,7000.0,Petrol,Chennai,20,2.0,1,1,6.289308176100629e-07,0.00014285714285714287,0.5,0.05,0.035206161481075686,0.04957892737288673,0.038125000000000006,66.54656694503176,66.54656694503176
1390,1390,2019,Ford,Ford EcoSport Titanium 1.5L TDCi,EcoSport,890000.0,45000.0,Diesel,Chennai,8,2.0,0,0,1.1235955056179775e-06,2.2222222222222223e-05,0.5,0.125,0.06625471363187135,0.007337990811681687,0.11406250000000001,55.45450473417651,0.0
1391,1391,2016,Ford,Ford Endeavour Titanium 3.2 4x4 AT,Endeavour,2090000.0,74000.0,Diesel,Chennai,8,5.0,0,0,4.784688995215311e-07,1.3513513513513513e-05,0.2,0.125,0.02576213844135998,0.004288591764055577,0.11406250000000001,12.602000806746169,0.0
1392,1392,2012,Mahindra,Mahindra XUV500 W8,XUV500,750000.0,130000.0,Diesel,Chennai,24,9.0,0,0,1.3333333333333334e-06,7.692307692307692e-06,0.1111111111111111,0.041666666666666664,0.07941929974380872,0.00225026667121266,0.0296875,5.305589784416058,0.0
1393,1393,2016,Ford,Ford EcoSport Titanium 1.5L TDCi,EcoSport,575000.0,68000.0,Diesel,Chennai,8,5.0,0,0,1.7391304347826088e-06,1.4705882352941177e-05,0.2,0.125,0.10488991200386144,0.00470610583244252,0.11406250000000001,56.30387647678143,0.0
1394,1394,2017,Honda,Honda Jazz V Petrol,Jazz,725000.0,13000.0,Petrol,Chennai,7,4.0,1,1,1.3793103448275862e-06,7.692307692307693e-05,0.25,0.14285714285714285,0.08230513265997233,0.0264917758110945,0.13214285714285715,288.12549119151436,288.12549119151436
1395,1395,2016,Mahindra,Mahindra TUV300 T8,TUV300,675000.0,64000.0,Diesel,Chennai,24,5.0,0,0,1.4814814814814815e-06,1.5625e-05,0.2,0.041666666666666664,0.08871809469589145,0.005027939593490787,0.0296875,13.24267999785971,0.0
1396,1396,2011,Ford,Ford Endeavour 2.5L 4x2,Endeavour,950000.0,60000.0,Diesel,Chennai,8,10.0,0,0,1.0526315789473683e-06,1.6666666666666667e-05,0.1,0.125,0.061800530360915096,0.005392684522678824,0.11406250000000001,38.01369646977722,0.0
1397,1397,2017,Hyundai,Hyundai Grand i10 Sportz AT 1.2 Kappa VTVT,Grand,550000.0,44000.0,Petrol,Chennai,14,4.0,0,0,1.818181818181818e-06,2.2727272727272726e-05,0.25,0.07142857142857142,0.10985171958698858,0.007514836837954674,0.059821428571428574,49.383651060136536,0.0
1398,1398,2017,Ford,Ford Endeavour Trend 3.2 4x4 AT,Endeavour,2290000.0,61000.0,Diesel,Chennai,8,4.0,0,0,4.366812227074236e-07,1.639344262295082e-05,0.25,0.125,0.02313925693338654,0.005297013721580323,0.11406250000000001,13.980522169191318,0.0
1399,1399,2014,Toyota,Toyota Innova 2.5 G 7 STR BS-IV,Innova,1149000.0,112000.0,Diesel,Chennai,1,7.0,0,0,8.703220191470844e-07,8.92857142857143e-06,0.14285714285714285,1.0,0.050357530663800776,0.0026831507629962647,1.0,135.11684682318486,0.0
1400,1400,2012,BMW,BMW X1 sDrive20d,X1,1385000.0,59000.0,Diesel,Chennai,4,9.0,0,0,7.220216606498195e-07,1.694915254237288e-05,0.1111111111111111,0.25,0.04104918194514238,0.005491598401780664,0.240625,54.24304028517113,0.0
1401,1401,2017,Ford,Ford Endeavour Trend 3.2 4x4 AT,Endeavour,2400000.0,90000.0,Diesel,Chennai,8,4.0,0,0,4.1666666666666667e-07,1.1111111111111112e-05,0.25,0.125,0.021883005977796754,0.003447378233675961,0.11406250000000001,8.604760765865306,0.0
1402,1402,2012,Mahindra,Mahindra Scorpio SLE 2.6 CRDe,Scorpio,650000.0,135000.0,Diesel,Chennai,24,9.0,0,0,1.5384615384615385e-06,7.4074074074074075e-06,0.1111111111111111,0.041666666666666664,0.09229455429284636,0.0021505073743407184,0.0296875,5.892378551166972,0.0
1403,1403,2016,BMW,BMW X3 xDrive-20d xLine,X3,3400000.0,40000.0,Diesel,Chennai,4,5.0,0,0,2.941176470588235e-07,2.5e-05,0.2,0.25,0.014190988094640075,0.00831064395618312,0.240625,28.378410021737533,0.0
1404,1404,2013,Toyota,Toyota Innova 2.5 V 7 STR,Innova,1250000.0,130000.0,Diesel,Chennai,1,8.0,0,0,8e-07,7.692307692307692e-06,0.125,1.0,0.04594363791631085,0.00225026667121266,1.0,103.38543715733657,0.0
1405,1405,2019,Maruti Suzuki,Maruti Suzuki Swift Dzire LDI,Swift,600000.0,62000.0,Diesel,Chennai,32,2.0,0,0,1.6666666666666667e-06,1.6129032258064517e-05,0.5,0.03125,0.10034158838599488,0.005204429075355966,0.019140625,9.9956302043399,0.0
1406,1406,2017,Hyundai,Hyundai Grand i10 Magna 1.1 CRDi [2016-2017],Grand,380000.0,65000.0,Diesel,Chennai,14,4.0,0,0,2.631578947368421e-06,1.5384615384615384e-05,0.25,0.07142857142857142,0.16090610813969167,0.004943767686755086,0.059821428571428574,47.58689464956189,0.0
1407,1407,2012,Toyota,Toyota Corolla Altis G Diesel,Corolla,650000.0,77000.0,Diesel,Chennai,1,9.0,0,0,1.5384615384615385e-06,1.2987012987012988e-05,0.1111111111111111,1.0,0.09229455429284636,0.004104234902689915,1.0,378.7985310569093,0.0
1408,1408,2013,Skoda,Skoda Laura Ambition 1.8 TSI,Laura,625000.0,106000.0,Petrol,Chennai,27,8.0,0,0,1.6e-06,9.433962264150944e-06,0.125,0.037037037037037035,0.09615713065755764,0.002860115957750568,0.025,6.875513596129675,0.0
1409,1409,2016,Ford,Ford EcoSport Titanium 1.5L TDCi,EcoSport,750000.0,34000.0,Diesel,Chennai,8,5.0,0,0,1.3333333333333334e-06,2.9411764705882354e-05,0.2,0.125,0.07941929974380872,0.009855446009214805,0.11406250000000001,89.27815830027664,0.0
1410,1410,2015,Audi,Audi A8 L 3.0 TDI quattro,A8,4500000.0,57700.0,Diesel,Chennai,10,6.0,0,0,2.2222222222222222e-07,1.733102253032929e-05,0.16666666666666666,0.1,0.009678337603188158,0.005625312137828214,0.08875000000000001,4.8318757118977045,0.0
1411,1411,2018,Toyota,Toyota Innova Crysta 2.8 ZX AT 7 STR [2016-2020],Innova,2300000.0,40000.0,Diesel,Chennai,1,3.0,0,0,4.347826086956522e-07,2.5e-05,0.3333333333333333,1.0,0.023020086882263396,0.00831064395618312,1.0,191.31174591889263,0.0
1412,1412,2017,Hyundai,Hyundai Grand i10 Magna 1.1 CRDi [2016-2017],Grand,380000.0,65000.0,Diesel,Chennai,14,4.0,0,0,2.631578947368421e-06,1.5384615384615384e-05,0.25,0.07142857142857142,0.16090610813969167,0.004943767686755086,0.059821428571428574,47.58689464956189,0.0
1413,1413,2020,Hyundai,Hyundai Tucson GL 2WD AT Petrol,Tucson,2500000.0,4500.0,Petrol,Chennai,14,1.0,1,1,4e-07,0.00022222222222222223,1.0,0.07142857142857142,0.020836891545687446,0.07736901721578478,0.059821428571428574,96.43990891817506,96.43990891817506
1414,1414,2015,Hyundai,Hyundai Eon D-Lite +,Eon,320000.0,36000.0,Petrol,Chennai,14,6.0,0,0,3.125e-06,2.777777777777778e-05,0.16666666666666666,0.07142857142857142,0.19187660119555935,0.00928329710068455,0.059821428571428574,106.55676982415368,0.0
1415,1415,2019,Hyundai,Hyundai Creta SX 1.6 AT Petrol,Creta,1380000.0,32000.0,Petrol,Chennai,14,2.0,0,0,7.246376811594203e-07,3.125e-05,0.5,0.07142857142857142,0.04121338135372963,0.010499113531311341,0.059821428571428574,25.884969624479012,0.0
1416,1416,2015,Hyundai,Hyundai Grand i10 Asta 1.1 CRDi [2013-2016],Grand,445000.0,65000.0,Diesel,Chennai,14,6.0,0,0,2.247191011235955e-06,1.5384615384615384e-05,0.16666666666666666,0.07142857142857142,0.13677928208867862,0.004943767686755086,0.059821428571428574,40.451548808488454,0.0
1417,1417,2019,Maruti Suzuki,Maruti Suzuki Swift Dzire LDI,Swift,600000.0,62000.0,Diesel,Chennai,32,2.0,0,0,1.6666666666666667e-06,1.6129032258064517e-05,0.5,0.03125,0.10034158838599488,0.005204429075355966,0.019140625,9.9956302043399,0.0
1418,1418,2017,Volvo,Volvo S60 Polestar [2017-2020],S60,3950000.0,49855.0,Petrol,Chennai,9,4.0,0,0,2.5316455696202533e-07,2.0058168689198677e-05,0.25,0.1111111111111111,0.011620490979256073,0.006580236361126365,0.1,7.646557727584173,0.0
1419,1419,2017,Ford,Ford Mustang GT Fastback 5.0L v8,Mustang,6500000.0,11100.0,Petrol,Chennai,8,4.0,1,1,1.5384615384615385e-07,9.009009009009009e-05,0.25,0.125,0.005386586086842278,0.031102273044905857,0.11406250000000001,19.109469064779287,19.109469064779287
1420,1420,2016,BMW,BMW X1 sDrive20d xLine,X1,2600000.0,37000.0,Diesel,Chennai,4,5.0,0,0,3.8461538461538463e-07,2.7027027027027027e-05,0.2,0.25,0.019871247454509626,0.009020417872440921,0.240625,43.13129871202912,0.0
1421,1421,2016,Jaguar,Jaguar XF 3.0 V6 Premium Luxury,XF,2850000.0,63000.0,Diesel,Chennai,40,5.0,0,0,3.5087719298245616e-07,1.5873015873015872e-05,0.2,0.025,0.017753606903681066,0.005114783624249843,0.012812500000000003,1.1634500538609351,0.0
1422,1422,2013,Mercedes-Benz,Mercedes-Benz M-Class ML 350 CDI,M-Class,2400000.0,120000.0,Diesel,Chennai,2,8.0,0,0,4.1666666666666667e-07,8.333333333333334e-06,0.125,0.5,0.021883005977796754,0.002474725089174529,0.49375,26.738746810406102,0.0
1423,1423,2017,Maruti Suzuki,Maruti Suzuki Ciaz Zeta 1.4 AT,Ciaz,785000.0,49000.0,Petrol,Chennai,32,4.0,0,0,1.2738853503184713e-06,2.0408163265306123e-05,0.25,0.03125,0.07568793616431053,0.006702788758129732,0.019140625,9.710426615140973,0.0
1424,1424,2017,Hyundai,Hyundai Verna 1.6 VTVT SX,Verna,875000.0,10001.0,Petrol,Chennai,14,4.0,1,1,1.1428571428571428e-06,9.999000099990002e-05,0.25,0.07142857142857142,0.06746370623398805,0.03456877765652169,0.059821428571428574,139.51181845184928,139.51181845184928
1425,1425,2015,Audi,Audi Q3 35 TDI Premium Plus,Q3,2200000.0,76000.0,Diesel,Chennai,10,6.0,0,0,4.545454545454545e-07,1.3157894736842106e-05,0.16666666666666666,0.1,0.024260538778045182,0.004164070024361226,0.08875000000000001,8.965754179170357,0.0
